TITLE     = "Subsonic"
VARIABLES = "X"
"Y"
"Density"
"QX"
"QY"
"T"
"U"
"V"
"Txy"
"Mach"
"Pressure"
"Kundsen"
ZONE T="MAIN ZONE"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=31, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 0.000000000E+00 5.700000111E-05 1.600700021E+00 -7.458500000E+05 -3.444800000E+05 3.000000000E+02 1.245199966E+02 4.912500000E+01 -3.274100098E+03 4.823800027E-01 1.026499987E+00 5.663899938E-04
 2.049999921E-06 5.779999992E-05 1.609500051E+00 -4.527200000E+05 -2.061100000E+05 2.986900024E+02 1.292200012E+02 5.048899841E+01 -2.000800049E+03 4.911000133E-01 1.014299989E+00 5.714099971E-04
 4.099999842E-06 5.859999874E-05 1.618499994E+00 -1.140300000E+05 -3.920400000E+04 2.971400146E+02 1.338600006E+02 5.201599884E+01 -4.591000061E+02 5.000000000E-01 1.001500010E+00 5.763199879E-04
 6.149999990E-06 5.940000119E-05 1.617900014E+00 -5.837300000E+04 -1.622100000E+04 2.968800049E+02 1.335899963E+02 5.220399857E+01 -1.621600037E+02 4.995799959E-01 1.000200033E+00 5.765400128E-04
 8.199999684E-06 6.020000001E-05 1.614899993E+00 -3.375100000E+04 -1.111300000E+04 2.968299866E+02 1.330200043E+02 5.209099960E+01 -1.228499985E+02 4.975999892E-01 9.981799722E-01 5.776400212E-04
 1.024999983E-05 6.099999882E-05 1.610399961E+00 -2.330800000E+04 -9.386500000E+03 2.968599854E+02 1.324799957E+02 5.184000015E+01 -7.316699982E+01 4.955300093E-01 9.954900146E-01 5.792399752E-04
 1.229999998E-05 6.179999764E-05 1.606099963E+00 -2.927600000E+04 -1.897600000E+04 2.969700012E+02 1.322100067E+02 5.167900085E+01 -4.167200089E+01 4.943400025E-01 9.932399988E-01 5.807799753E-04
 1.435000013E-05 6.259999645E-05 1.603399992E+00 -2.908700000E+04 -6.644700195E+03 2.967500000E+02 1.319400024E+02 5.156100082E+01 -4.911299896E+01 4.934900105E-01 9.908599854E-01 5.817500059E-04
 1.639999937E-05 6.340000255E-05 1.600700021E+00 -1.433900000E+04 -7.498000000E+03 2.964400024E+02 1.318200073E+02 5.143199921E+01 -6.727099895E+00 4.932200015E-01 9.881600142E-01 5.827299901E-04
 1.845000043E-05 6.420000136E-05 1.595800042E+00 3.758899902E+03 -1.209800000E+04 2.963399963E+02 1.320399933E+02 5.150199890E+01 2.811400032E+01 4.941000044E-01 9.847599864E-01 5.845400156E-04
 2.049999966E-05 6.500000018E-05 1.590700030E+00 7.945799805E+03 -5.196600098E+03 2.961300049E+02 1.325200043E+02 5.163299942E+01 1.724600029E+01 4.959799945E-01 9.808999896E-01 5.864200066E-04
 2.255000072E-05 6.579999899E-05 1.585399985E+00 9.748700195E+03 -8.557900391E+03 2.957699890E+02 1.333300018E+02 5.182099915E+01 1.744199944E+01 4.991799891E-01 9.764500260E-01 5.883899867E-04
 2.459999996E-05 6.659999781E-05 1.578099966E+00 9.946099609E+03 -6.942700195E+03 2.953699951E+02 1.346999969E+02 5.227000046E+01 -6.364999771E+00 5.045400262E-01 9.706599712E-01 5.910900072E-04
 2.664999920E-05 6.739999662E-05 1.571699977E+00 8.542400391E+03 5.516899902E+03 2.949899902E+02 1.364400024E+02 5.288600159E+01 -3.670300007E+00 5.113099813E-01 9.654800296E-01 5.934999790E-04
 2.870000026E-05 6.820000272E-05 1.564599991E+00 -1.136600000E+04 6.030700195E+03 2.946300049E+02 1.383600006E+02 5.365299988E+01 4.199100113E+01 5.188400149E-01 9.599199891E-01 5.961999996E-04
 3.075000132E-05 6.900000153E-05 1.556100011E+00 -6.541399902E+03 -9.464799805E+03 2.941400146E+02 1.406399994E+02 5.447999954E+01 5.441799927E+01 5.277600288E-01 9.531499743E-01 5.994500243E-04
 3.279999873E-05 6.980000035E-05 1.545899987E+00 1.487200000E+04 3.299600098E+03 2.933699951E+02 1.432899933E+02 5.553599930E+01 5.032300186E+01 5.384600163E-01 9.444100261E-01 6.034100079E-04
 3.484999979E-05 7.059999916E-05 1.532500029E+00 5.366100098E+03 2.607000000E+04 2.925400085E+02 1.466600037E+02 5.675400162E+01 1.098600006E+02 5.517799854E-01 9.335899949E-01 6.086900248E-04
 3.690000085E-05 7.139999798E-05 1.518399954E+00 -5.144000244E+02 1.586300000E+04 2.917200012E+02 1.507100067E+02 5.820199966E+01 1.267300034E+02 5.676900148E-01 9.224100113E-01 6.143299979E-04
 3.894999827E-05 7.219999679E-05 1.502500057E+00 4.220100098E+03 2.355199951E+03 2.907000122E+02 1.554600067E+02 6.003200150E+01 9.160800171E+01 5.865899920E-01 9.095699787E-01 6.208400009E-04
 4.099999933E-05 7.300000289E-05 1.482900023E+00 3.149200000E+04 8.596400391E+03 2.896099854E+02 1.613999939E+02 6.230500031E+01 1.368300018E+02 6.101300120E-01 8.943200111E-01 6.290699821E-04
 4.305000039E-05 7.380000170E-05 1.458899975E+00 4.420200000E+04 2.498600000E+04 2.879800110E+02 1.687599945E+02 6.510600281E+01 1.357200012E+02 6.397299767E-01 8.749099970E-01 6.394300144E-04
 4.510000144E-05 7.460000052E-05 1.427199960E+00 4.904300000E+04 3.319900000E+04 2.856900024E+02 1.780299988E+02 6.852300262E+01 1.548800049E+02 6.773800254E-01 8.491500020E-01 6.536800065E-04
