TITLE     = "Subsonic"
VARIABLES = "X"
"Y"
"Density"
"QX"
"QY"
"T"
"U"
"V"
"Txy"
"Mach"
"Pressure"
"Kundsen"
ZONE T="MAIN ZONE"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=31, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 0.000000000E+00 5.700000111E-05 1.600700021E+00 -8.191600000E+04 7.355000000E+03 3.000000000E+02 6.184600067E+01 2.484900093E+01 3.414200134E+02 2.295300066E-01 9.983000159E-01 5.849599838E-04
 2.049999921E-06 5.779999992E-05 1.601899981E+00 -5.453900000E+04 -5.919000000E+03 3.000499878E+02 6.002700043E+01 2.417499924E+01 2.508000031E+02 2.234999985E-01 1.000100017E+00 5.834099720E-04
 4.099999842E-06 5.859999874E-05 1.601999998E+00 -2.656800000E+04 -1.506900000E+04 2.999100037E+02 5.685100174E+01 2.288299942E+01 1.058600006E+02 2.123699933E-01 1.000499964E+00 5.822799867E-04
 6.149999990E-06 5.940000119E-05 1.600900054E+00 -1.424800000E+04 -1.128200000E+04 2.998900146E+02 5.434899902E+01 2.178300095E+01 3.009499931E+01 2.029200047E-01 9.997299910E-01 5.826699780E-04
 8.199999684E-06 6.020000001E-05 1.602699995E+00 -1.543200000E+04 -7.638699951E+02 2.998500061E+02 5.234799957E+01 2.079500008E+01 2.311400032E+01 1.952199936E-01 1.000699997E+00 5.820299848E-04
 1.024999983E-05 6.099999882E-05 1.604500055E+00 -1.027500000E+04 1.018400000E+04 2.995700073E+02 5.097499847E+01 2.011000061E+01 8.807100296E+00 1.900099963E-01 1.000900030E+00 5.813500029E-04
 1.229999998E-05 6.179999764E-05 1.604599953E+00 -3.483100098E+03 1.508600000E+04 2.995599976E+02 4.988899994E+01 1.971599960E+01 -3.583800125E+01 1.860100031E-01 1.000900030E+00 5.813399912E-04
 1.435000013E-05 6.259999645E-05 1.604099989E+00 -7.975500000E+03 1.320900000E+04 2.996900024E+02 4.900600052E+01 1.924200058E+01 -3.028499985E+01 1.825300008E-01 1.001099944E+00 5.815100158E-04
 1.639999937E-05 6.340000255E-05 1.603800058E+00 5.948899902E+03 4.990500000E+03 2.995299988E+02 4.865100098E+01 1.892799950E+01 -2.047299957E+01 1.810300052E-01 1.000300050E+00 5.816200282E-04
 1.845000043E-05 6.420000136E-05 1.602699995E+00 1.535900000E+04 -3.944200134E+02 2.996300049E+02 4.883300018E+01 1.886599922E+01 2.041799927E+01 1.815000027E-01 9.999899864E-01 5.820299848E-04
 2.049999966E-05 6.500000018E-05 1.601999998E+00 -1.790099976E+03 -7.623399902E+03 2.997900085E+02 4.945399857E+01 1.908799934E+01 8.143199921E+01 1.837500036E-01 1.000100017E+00 5.822799867E-04
 2.255000072E-05 6.579999899E-05 1.601199985E+00 1.181399994E+02 1.566500000E+03 2.997000122E+02 5.048899841E+01 1.934600067E+01 6.649299622E+01 1.874500066E-01 9.993199706E-01 5.825500120E-04
 2.459999996E-05 6.659999781E-05 1.599799991E+00 1.429500000E+04 1.240300000E+04 2.995499878E+02 5.207899857E+01 1.979700089E+01 3.435699844E+01 1.931899935E-01 9.979199767E-01 5.830799928E-04
 2.664999920E-05 6.739999662E-05 1.598700047E+00 4.884700195E+03 2.421500000E+03 2.992900085E+02 5.436800003E+01 2.061800003E+01 8.388099670E+01 2.017100006E-01 9.963600039E-01 5.834799958E-04
