TITLE     = "Subsonic"
VARIABLES = "X"
"Y"
"Density"
"QX"
"QY"
"T"
"U"
"V"
"Txy"
"Mach"
"Pressure"
"Kundsen"
ZONE T="MAIN ZONE"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=31, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 0.000000000E+00 5.700000111E-05 1.600700021E+00 -8.246700000E+04 3.097699890E+02 3.000000000E+02 5.989099884E+01 2.273999977E+01 4.867900085E+02 2.198700011E-01 9.969800115E-01 5.844699917E-04
 2.049999921E-06 5.779999992E-05 1.603199959E+00 -6.145100000E+04 -6.469799805E+02 2.998699951E+02 6.000000000E+01 2.294099998E+01 3.542799988E+02 2.215799987E-01 9.996200204E-01 5.827000132E-04
 4.099999842E-06 5.859999874E-05 1.605100036E+00 -3.093400000E+04 -3.415899902E+03 2.995700073E+02 6.078599930E+01 2.330999947E+01 1.771000061E+02 2.257599980E-01 1.001299977E+00 5.811299779E-04
 6.149999990E-06 5.940000119E-05 1.604599953E+00 -1.820300000E+04 1.037500000E+03 2.995000000E+02 6.213700104E+01 2.375399971E+01 1.375700073E+02 2.307099998E-01 1.000800014E+00 5.813299795E-04
 8.199999684E-06 6.020000001E-05 1.605700016E+00 -3.295399902E+03 -6.181400146E+02 2.995199890E+02 6.374499893E+01 2.429500008E+01 1.165599976E+02 2.365700006E-01 1.001500010E+00 5.809299764E-04
 1.024999983E-05 6.099999882E-05 1.605299950E+00 5.803799805E+03 -6.002799805E+03 2.994500122E+02 6.585500336E+01 2.503599930E+01 7.686499786E+01 2.443500012E-01 1.001000047E+00 5.810799776E-04
 1.229999998E-05 6.179999764E-05 1.603299975E+00 5.556099854E+02 -2.594300049E+03 2.995000000E+02 6.834899902E+01 2.600900078E+01 6.851000214E+01 2.536000013E-01 9.999600053E-01 5.817899946E-04
 1.435000013E-05 6.259999645E-05 1.602300048E+00 5.439299805E+03 2.691199951E+03 2.994800110E+02 7.092700195E+01 2.698900032E+01 7.228099823E+01 2.631700039E-01 9.992300272E-01 5.821699742E-04
 1.639999937E-05 6.340000255E-05 1.600100040E+00 1.146900000E+04 -8.876799927E+02 2.994700012E+02 7.372200012E+01 2.803400040E+01 4.328900146E+01 2.735199928E-01 9.978200197E-01 5.829799920E-04
 1.845000043E-05 6.420000136E-05 1.596600056E+00 6.789899902E+03 -3.718399902E+03 2.995000000E+02 7.702999878E+01 2.923600006E+01 6.123600006E+01 2.857100070E-01 9.957699776E-01 5.842500250E-04
 2.049999966E-05 6.500000018E-05 1.592200041E+00 -6.358799805E+03 1.082300000E+04 2.993699951E+02 8.056500244E+01 3.065500069E+01 9.155100250E+01 2.989900112E-01 9.925799966E-01 5.858700024E-04
 2.255000072E-05 6.579999899E-05 1.588899970E+00 -9.687700195E+03 6.262700195E+03 2.991700134E+02 8.414299774E+01 3.205099869E+01 8.079100037E+01 3.124200106E-01 9.898399711E-01 5.870899768E-04
 2.459999996E-05 6.659999781E-05 1.584100008E+00 1.750500000E+04 2.750199951E+03 2.989200134E+02 8.818699646E+01 3.350099945E+01 1.028399963E+02 3.274599910E-01 9.860399961E-01 5.888600135E-04
 2.664999920E-05 6.739999662E-05 1.577600002E+00 4.232600000E+04 5.004899902E+03 2.985499878E+02 9.247100067E+01 3.520899963E+01 1.651600037E+02 3.436799943E-01 9.807999730E-01 5.912599736E-04
 2.870000026E-05 6.820000272E-05 1.570600033E+00 3.367300000E+04 -2.997399902E+03 2.982200012E+02 9.701899719E+01 3.697700119E+01 1.972100067E+02 3.608300090E-01 9.753299952E-01 5.939300172E-04
 3.075000132E-05 6.900000153E-05 1.562700033E+00 1.403800000E+04 -6.316799927E+02 2.976700134E+02 1.019700012E+02 3.886999893E+01 1.721799927E+02 3.796100020E-01 9.686999917E-01 5.969000049E-04
 3.279999873E-05 6.980000035E-05 1.553500056E+00 1.286300000E+04 7.020599976E+02 2.969200134E+02 1.073199997E+02 4.094200134E+01 1.542299957E+02 4.000599980E-01 9.605200291E-01 6.004699972E-04
 3.484999979E-05 7.059999916E-05 1.540699959E+00 2.504000000E+03 1.247900000E+04 2.962099915E+02 1.134499969E+02 4.326100159E+01 1.713999939E+02 4.233900011E-01 9.503700137E-01 6.054299884E-04
 3.690000085E-05 7.139999798E-05 1.525400043E+00 4.818200195E+03 1.068300000E+04 2.954899902E+02 1.202200012E+02 4.583900070E+01 2.227200012E+02 4.491899908E-01 9.386600256E-01 6.115100114E-04
 3.894999827E-05 7.219999679E-05 1.509099960E+00 2.239500000E+04 4.847200195E+03 2.944299927E+02 1.276900024E+02 4.868399811E+01 2.348800049E+02 4.779900014E-01 9.252799749E-01 6.181200151E-04
 4.099999933E-05 7.300000289E-05 1.490399957E+00 3.175500000E+04 1.903900000E+04 2.931199951E+02 1.360099945E+02 5.193799973E+01 2.209199982E+02 5.103600025E-01 9.097099900E-01 6.259300280E-04
 4.305000039E-05 7.380000170E-05 1.465100050E+00 4.590900000E+04 2.777400000E+04 2.915799866E+02 1.457799988E+02 5.566199875E+01 2.807099915E+02 5.484600067E-01 8.896099925E-01 6.367400056E-04
 4.510000144E-05 7.460000052E-05 1.431800008E+00 6.230400000E+04 4.170000000E+04 2.893200073E+02 1.579400024E+02 6.023500061E+01 3.689299927E+02 5.964699984E-01 8.626999855E-01 6.515900022E-04
 4.714999886E-05 7.539999933E-05 1.386399984E+00 9.052200000E+04 4.336400000E+04 2.860799866E+02 1.739900055E+02 6.622699738E+01 4.181900024E+02 6.606900096E-01 8.259999752E-01 6.730799796E-04
 4.919999992E-05 7.619999815E-05 1.319200039E+00 1.320300000E+05 5.159400000E+04 2.808500061E+02 1.988999939E+02 7.476599884E+01 5.697399902E+02 7.613300085E-01 7.718099952E-01 7.077499758E-04
 5.125000098E-05 7.699999696E-05 9.305499792E-01 1.660400000E+05 7.297700000E+04 2.602099915E+02 2.566300049E+02 5.204199791E+00 1.609799957E+02 1.002900004E+00 5.167800188E-01 1.165300026E-03
 5.329999840E-05 7.627999730E-05 5.061799884E-01 1.000300000E+05 5.580900000E+04 2.376900024E+02 3.012799988E+02 -8.882099915E+01 -1.445800018E+02 1.225200057E+00 2.513700128E-01 1.885900041E-03
 5.534999946E-05 7.555999764E-05 4.347600043E-01 1.488500000E+04 3.250300000E+04 2.316199951E+02 3.065599976E+02 -1.094199982E+02 6.860700226E+01 1.283599973E+00 2.096800059E-01 2.145800041E-03
 5.740000051E-05 7.483999798E-05 4.477899969E-01 6.759399902E+03 2.573900000E+04 2.309100037E+02 3.107200012E+02 -1.110400009E+02 3.853400040E+01 1.303099990E+00 2.153200060E-01 2.083800035E-03
 5.945000157E-05 7.411999832E-05 4.601899981E-01 -2.561500000E+03 1.994300000E+04 2.306799927E+02 3.139500122E+02 -1.118399963E+02 3.676599884E+01 1.316900015E+00 2.210599929E-01 2.027200069E-03
 6.150000263E-05 7.339999866E-05 4.689500034E-01 -9.480299805E+03 2.259700000E+04 2.300800018E+02 3.171900024E+02 -1.126500015E+02 2.308200073E+01 1.331699967E+00 2.246800065E-01 1.989299897E-03
 6.354999641E-05 7.267999899E-05 4.747799933E-01 -1.842000000E+03 1.935400000E+04 2.293399963E+02 3.210400085E+02 -1.137799988E+02 1.228199959E+01 1.349799991E+00 2.267400026E-01 1.964699943E-03
 6.559999747E-05 7.195999933E-05 4.759199917E-01 -5.519600098E+03 1.548700000E+04 2.279700012E+02 3.259599915E+02 -1.153600006E+02 1.777300072E+01 1.374400020E+00 2.259300053E-01 1.960000023E-03
 6.764999853E-05 7.123999967E-05 4.738000035E-01 -1.325300000E+04 1.632400000E+04 2.262799988E+02 3.307600098E+02 -1.165999985E+02 2.046400070E+01 1.399199963E+00 2.232699990E-01 1.968800090E-03
 6.969999959E-05 7.052000001E-05 4.676400125E-01 -8.678099609E+03 1.189100000E+04 2.243800049E+02 3.359800110E+02 -1.179599991E+02 5.229999924E+01 1.426699996E+00 2.185100019E-01 1.994899940E-03
